AllowedStartingMaterialId,Type,ConceptId,Description,Manufacturer,Brand,Strength,Size,ApprovedStatus,ActionOnReceipt,Dose,Location,FirstChoiceForPicking
371765F1-E43B-4F1D-8625-9267712F4793,0,68444001,NULL,Accord,NULL,2 mg/mL,5 mL,1,Quarantine - Check codes (Straight to Stock),10 mg,,0
66325AE8-DF20-4C3D-A96A-929915DEF592,0,84961009,NULL,Amgen,NULL,N/A,N/A,1,Straight to Stock,38.5 mcg,,0
DC0628A0-7B4B-4D33-818D-93415A004DF4,0,67735003,NULL,Hospira (Pfizer),NULL,6 mg/mL,16.7 mL,1,Straight to Stock,100 mg,AH-A07,0
7CB8CCAD-5BCF-40A0-BB08-93C5CA8E081D,0,330733000,NULL,Baxter,NULL,N/A,5 mL,0,Quarantine - Check codes (Straight to Stock),5 mL,,0
4FC74E6C-5A0B-48E8-8A8A-93EEAF077BA7,0,70702006,NULL,Novartis,NULL,N/A,N/A,1,Straight to Stock,500 mg,,0
E9D68786-AF81-4C19-A997-946DC7774529,1,4362d15d-787d-477c-aed2-fdcd8e82941c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
B6C3470A-C616-4EEC-B664-94B7646F377B,1,2fe4c0d9-3a6d-4a04-ad38-4ecab07a485a,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-A01,0
FBBD9F59-E396-4578-BF62-95150652202D,0,67735003,NULL,Teva,NULL,6 mg/mL,50 mL,0,Quarantine - Check codes (Straight to Stock),300 mg,,0
48B970AD-0869-4A19-BB83-952FE5AED989,0,56928005,NULL,Fresenius Kabi,NULL,20 mg/mL,50 mL,1,Quarantine - Check codes (Straight to Stock),1000 mg,,0
D35FBC49-DB92-4360-A54B-954F8EFF497C,1,c2c921ec-6dba-44a2-97dd-d43369864d1a,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
4F97610B-A4C9-4C36-8AEE-9565F86CC4FF,0,108779005,NULL,Accord,NULL,1 mg/mL,4 mL,1,Quarantine - Check codes (Straight to Stock),4 mg,,0
F09943A6-96A1-40BF-8196-956B2656B640,0,411089001,NULL,Accord,NULL,25mg/ml,20ml,1,Quarantine - Check codes (Quarantine - Report to QA/QC),500mg,,0
A1374638-03EA-4F5E-ACEE-956CCFDF050F,0,109094008,NULL,Aspen Pharma Trading Limited,NULL,2 mg/mL,100 mL,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
8B8A1742-F2A2-4365-B7D4-958196CE63C2,2,NULL,Violet block with black border and 1 black line (STD)  100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
ACAFA9C7-5848-4411-9210-95C89B773976,1,9fbac4ac-eb59-43d9-9051-b283cd0fecca,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-B01,0
C735BA72-F81F-4D86-8282-95F063D0E1AD,0,6102009,NULL,Aguettant,NULL,2 mg/mL,5 mL,1,Straight to Stock,10 mg,,0
19A64785-604E-4D5C-9B3C-95F08FD8B67A,0,108763009,NULL,TEVA,NULL,25 mg/mL,2 mL,1,Straight to Stock,50 mg,BK-C01,0
6757C3E7-7129-4F06-9EBB-96486FFB17FE,0,68395000,NULL,Torbay & South Devon NHS Foundation Trust,NULL,14.70%,50 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),N/A,,0
69396BAC-329E-4761-A419-964A75D9851B,1,bf034ff0-5169-4b85-8321-aa6479f1b951,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-A06,0
2FD66827-7ABB-4311-95D6-9679D2FDC478,2,NULL,Blue block with 1 black line label (std) 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
AD345AD6-1A38-419E-A843-967BD91117A2,0,56549003,NULL,HAMELN,NULL,5 mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),10 mg,,0
EF691F03-3069-4B2C-9CFB-968026FCBF43,0,427812009,NULL,Dr. Reddy's,NULL,N/A,N/A,1,Straight to Stock,100 mg,AJ-B10,0
2643B5EF-6BF3-48D9-81DD-96DBC6FAC271,1,31ee7506-6049-4752-8957-832b2607b9f7,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-B02,0
888C040A-C009-498C-8AF3-9721ED688E07,2,NULL,Tamper proof Caps,B BRAUN,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
DFE882C0-03CE-41E3-8E79-97925DADACE0,1,48da8451-6716-42ba-b76f-7d9151664b1a,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
0D31BA5F-AA79-4B2C-89DC-97BB71CFF881,0,12369008,NULL,Ever Neuro Pharma,NULL,10 IU/mL,1 mL,1,Straight to Stock,10 IU,,0
83A4F3FB-A72C-456B-99CF-980154721D12,2,NULL,Blind Hub,,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
587B7FCE-1020-4FE2-9F97-982DD1CE6BF2,0,1389005,NULL,Baxter,NULL,N/A,500 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),500 mL,,0
84F07570-FC32-4B94-AC32-9836BFF314D0,1,60ec2a40-60f3-4c2d-9388-f897a253e0b2,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
134C3FE4-7CAF-4A6D-AC22-9853D7A032CB,0,68444001,NULL,Accord,NULL,2 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),20 mg,,0
F2EF4B91-56E0-4AA6-9664-986609D840F0,0,108783005,NULL,Accord,NULL,20 mg/mL,2 mL,1,Straight to Stock,40 mg,AH-B02,0
99F9560A-B602-4AED-9430-988230EFF5CF,1,823639b3-8e12-4731-aad5-563ce288272b,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
853B310B-9465-42DB-8595-989BE9BB9006,0,327032007,NULL,Actavis,NULL,5 mg/mL,20 mL,0,Quarantine - Check codes (Straight to Stock),100 mg,,0
7782C74E-E1F5-4EF9-9FCB-991FAC13BB16,0,108811008,NULL,Accord,NULL,N/A,N/A,1,Straight to Stock,1000 mg,,0
D481076C-D8B8-4716-A3AF-9933A479C6B0,0,327032007,NULL,Accord,NULL,5 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),50 mg,,0
869C0B2F-667B-4571-900D-99918FBBA697,0,108792008,NULL,medac GmbH,NULL,10 mg/mL,1 mL,1,Straight to Stock,10mg,BL-C03,0
B8F72380-85EE-4807-90A4-99BA672056BE,2,NULL,Green block with 2 black lines ( FLAG),Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
E791DC61-9235-4C8C-BB49-9A19BB79D871,2,NULL,Multi Add Cap,,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
5EC69709-5439-4D85-A963-9A448671F872,0,1222006,NULL,Teva,NULL,N/A,N/A,0,Straight to Stock,50 mg,BK-A02,0
15EA1EB3-2D7D-450A-A4B8-9A722812D66B,0,57066004,NULL,Sandoz,NULL,1 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),10 mg,,0
E82B45F3-778C-4E26-83C6-9A769DF56420,1,33584383-1076-4ebf-9e4b-d12ab42b9e99,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
3D07A67D-E866-4C70-9631-9A803165320F,2,NULL,Spirigel Complete,Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
DC286A55-837B-45F6-A181-9A8A05EC8AEB,1,49dc8502-64c6-4780-9b69-2bcb8988595b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
71D98256-8760-449F-9388-9AA37AE50951,0,418814008,NULL,Takeda UK Ltd,NULL,N/A,N/A,1,Straight to Stock,300 mg,BH-B02,0
F4EAE08F-A792-490A-B7DD-9AC39FA64E92,0,7577004,NULL,Hospira or Mayne,NULL,2 mg/mL,200 mL,0,Quarantine - Check codes (Straight to Stock),400 mg,,0
2E2D5FAF-DF0B-4ECD-B632-9AD0D64A7836,1,7a810b2c-e1ff-4ef1-9491-80a4ee41f488,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
CDF8F107-6C17-4C78-9BFF-9B1197F5063E,1,ffd1f1a6-02bf-4d96-85ac-ffdfc1acf7b9,NULL,NULL,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
83BD5650-FA05-4C45-AA07-9BBF3BC916C7,1,01a7d6d1-85c8-434c-91e4-4f487f77dbfa,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AJ-C01,0
F9F3825F-71BA-4F54-87EA-9C0355E72018,0,36893000,NULL,Wockhardt,NULL,N/A,N/A,1,Straight to Stock,2000 mg,AF-A10,0
E605AE07-86F7-4F5A-BE30-9C83283DFF24,1,32ded970-9c13-478e-b43e-ccb43c62dba3,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
DB48DDA7-E415-4831-A8AD-9CD13DD2795D,0,85343004,NULL,Les Laboratoires Servier,NULL,4.3mg/ml,10ml,0,Straight to Stock,43mg,,0
289C0806-4449-486A-8974-9D16C4F85E24,0,28149003,NULL,Hospira,NULL,N/A,N/A,1,Straight to Stock,10 mg,BL-A01,0
C594AA37-4ADD-44EC-8006-9DCE6D635203,0,108779005,NULL,GlaxoSmithKline,NULL,1 mg/mL,1 mL,0,Quarantine - Check codes (Straight to Stock),1 mg,,0
FF7463CE-1E23-4811-BDCE-9DF5D62F78C1,0,108418007,NULL,HAMELN,NULL,2mg/mL,4 mL,0,Quarantine - Check codes (Straight to Stock),8mg,,0
CBAFA6E4-E456-47E7-A1AE-9DF65BD4EAB7,1,f7772f80-5c45-4925-8dad-9266a2e12220,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E695BC76-E8E8-4C60-B071-9E1CD97D15FB,1,bcc0e035-551c-48a7-906a-94c51030aa16,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
B2CA5A6F-A882-41FE-AAE3-9E8A389C25A3,0,77750008,NULL,Medac,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
53331C5C-FE5C-4D7D-AF4E-9EAD8FE6071F,0,108779005,NULL,Medac,NULL,1 mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),2 mg,,0
E56CDA4D-D886-4A8B-89FE-9F30627E4A23,0,12369008,NULL,Mylan,NULL,5 IU/mL,1 mL,1,Quarantine - Check codes (Straight to Stock),5 IU,,0
5B269D47-5465-47EC-A06E-9F5B58E12BAD,0,417423002,NULL,Novo Nordisk,NULL,100 IU/mL,10 mL,1,Straight to Stock,1000 IU,BK-C03,0
0F882763-2DF2-4AD7-AA1A-9FF95EEC7B3A,1,4520ea45-6c5e-4356-8049-e11023aa51ca,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AK-C02,0
3224518E-6399-4B8E-A732-A034FBC00F70,0,68887009,NULL,HAMELN,NULL,25mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),50mg,,0
F0957BCE-D02A-4676-8FEC-A0751DBB15B5,2,NULL,White Infusion Bag Polypropylene label printed 90x70mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
5EB9086F-5305-4129-B4B6-A08B8CF637E8,0,111165009,NULL,Aspen Europe GmBH,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),50 mg,,0
A32B36AA-E023-4382-9A8C-A0DE80472F4B,0,3127006,NULL,Hospira,NULL,50 mg/mL,20 mL,1,Quarantine - Check codes (Straight to Stock),1000 mg,,0
BB71C250-EE4B-47C2-8418-A119761A50E0,0,108783005,NULL,Fresenius Kabi,NULL,20mg/mL,15 mL,1,Straight to Stock,300mg,AC-B06,0
B2D3C13F-E339-41FB-AB57-A13B4E8D8998,0,67735003,NULL,Fresenius Kabi,NULL,6 mg/mL,50 mL,1,Straight to Stock,300 mg,AH-C02,0
5DF24395-2999-43FF-AFB9-A1834DC7B9E1,2,NULL,Grey block with 1 black line labels ( bag) 70mmx90xx,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
21D50779-8FFD-43E0-9447-A187DFDDF62E,0,48836000,NULL,BMS,NULL,250 mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),500mg,,0
E71B10AF-FC81-4D2C-8BA8-A1FE26FA6059,0,108806006,NULL,Actavis,NULL,20 mg/mL,8 mL,1,Quarantine - Check codes (Straight to Stock),160 mg,,0
892D16A2-3B42-4CEC-A2F3-A21E3E7AF889,1,b3c8ce8a-3b58-45aa-bb62-3c02b1085232,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
A7C6CC0D-56DC-4D97-9717-A276D6801E78,2,NULL,Violet block with 2 black lines (FLAG)  100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
63B12BB2-17BE-44E5-9E15-A2A268F6BB15,2,NULL,Yellow block with 2 black lines label (flag) 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
B65C248C-7DC7-456E-8AC3-A2A2A19FBE8B,1,589b0608-5ed8-4052-bf90-664eb6f1d43d,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E3F89942-4A15-4210-A82D-A2D7FCC7F5BE,0,411089001,NULL,Eli Lilly and Company Limited,NULL,N/A,N/A,1,Straight to Stock,100 mg,AH-A04,0
7935A9D6-6ADB-4DFA-ADCB-A2DEC84F95E2,0,12436009,NULL,Hospira,NULL,1 mg/mL,10 mL,1,Straight to Stock,10 mg,BL-B02,0
B5A8FE81-4C04-461A-9404-A30E67B194F7,1,a8e2f75a-af99-481d-982e-12fa834c85dc,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
01991C38-101F-4DB3-9536-A3488936407C,0,74470007,NULL,Sandoz,NULL,N/A,N/A,1,Straight to Stock,1000 mg,AH-C06,0
10FCFF88-8020-49DD-BA8E-A37C9BAE55C7,2,NULL,Packing Label,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
B9C3437C-2C4D-49AF-8B7C-A3A8FC1C8C7F,1,9818b869-272a-4cc2-90b0-c7c503e8851e,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E9C96E5D-8F0F-412B-BB30-A3CB1843AE2C,1,eb30d049-e10e-4382-b7fa-d38addc14237,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-A05,0
CADC5A2F-102C-4B64-B077-A3D9662E976A,0,108791001,NULL,Baxter,NULL,2 mg/mL,12.5 mL,1,Quarantine - Check codes (Straight to Stock),25 mg,,0
1B1AF38A-6069-40A2-95EC-A3F6FA13D941,0,327032007,NULL,Actavis,NULL,5 mg/mL,10 mL,0,Quarantine - Check codes (Straight to Stock),50 mg,,0
76DB4A14-8CF6-4858-B8C3-A415A77FA1A2,0,70379000,NULL,Torbay & South Devon NHS Foundation Trust,NULL,30%,50 mL,0,Quarantine - Check codes (Straight to Stock),N/A,,0
A090FCCA-4959-4C10-BFBC-A4535D656A53,0,108783005,NULL,Pfizer,NULL,20 mg/mL,2 mL,1,Straight to Stock,40 mg,AK-A04,0
6CC4E8EB-4117-4718-BB61-A490ED21DAEA,0,424978008,NULL,Merck Sharp & Dohme Limited,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),420 mg,,0
C53336B6-E08D-4C97-914C-A4A70528134B,0,84961005,NULL,Roche,NULL,60 mg/mL,20 mL,1,Straight to Stock,1200 mg,BH-A01,0
F8C1CF0E-6CEE-4B8D-A8F3-A4ADC7FCA6BE,0,420155008,NULL,Fresenius Kabi,NULL,7.50%,1000 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),N/A,,0
CCA8D743-FFCB-432A-BA12-A51BA53FE4FC,0,96014005,NULL,Sanofi Aventis,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
D82F90AC-4D69-4A67-8E30-A531B13EBBDF,0,62782004,NULL,Guys's and St Thomas's,NULL,2 mg/mL,1 mL,1,Quarantine - Report to QA/QC,2 mg,,0
4304AED9-FC10-486E-97A1-A543F420BC30,0,108791001,NULL,Baxter,NULL,2 mg/mL,15 mL,1,Quarantine - Check codes (Straight to Stock),30 mg,,0
8F6B577F-59F3-4CE1-80D3-A58A7E85D9F0,0,108783005,NULL,Generics(UK) LTD,NULL,20mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock)," 100mg",,0
30D25849-1360-497E-8E5E-A5A6CC2C21AE,1,a10bd5b5-92d2-49c5-a757-73024fe6fccd,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
D184DBB8-18DF-43D3-ADCA-A5D667BB3632,0,58883005,NULL,Pfizer,NULL,150 mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),300 mg,,0
0DE35EA4-2DC4-448B-9063-A6255482A303,0,96067005,NULL,Bowmed Ibisqus Limited,NULL,N/A,N/A,1,Straight to Stock,1000 mg,AF-D02,0
68291AF9-3D63-4B58-85AB-A6AB3DC8FFD9,0,349848009,NULL,Actavis,NULL,2 mg/mL,100 mL,0,Quarantine - Check codes (Straight to Stock),200 mg,,0
65E3E8B9-40F1-44D9-BEA9-A71C41FE378D,2,NULL,Orange block with 1 black line label,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
04DF8CE4-07BF-4AF5-BA10-A74CC1F75413,0,30427009,NULL,Amdipharm UK Limited,NULL,N/A,N/A,1,Straight to Stock,1000 mg,AG-A07,0
F088B6C0-4AF9-446A-92F4-A7529A1F757E,2,NULL,InSpec N10,InSpec,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
A304D113-D4AB-455D-BA17-A7A7713E17D1,0,424323008,NULL,Bristol-Myers Squibb Pharmaceutical Limited,NULL,5 mg/mL,40 mL,1,Straight to Stock,200 mg,BB-A01,0
95787B77-C221-4D5F-ACAD-A7DF47BBC3B5,1,b1b94f9e-b786-47bb-9ffb-08557f33da2c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
62A8A00F-8A83-413F-B0A7-A7FAE95036C3,0,108809004,NULL,Roche,NULL,10 mg/mL,50 mL,1,Straight to Stock,500 mg,BE-C01,0
5D1275FD-91C1-429E-985B-A81E68260E0A,0,398907002,NULL,Thornton & Ross Ltd/STADA,NULL,2.5 mg/mL,1.4 mL,1,Straight to Stock,3.5 mg,,0
F7B788A8-33C1-4457-845E-A82C73EBE7B3,1,76d7255e-9e26-45e2-8642-ed577ce3dc57,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
26DD11B2-63DB-4BE3-BFE7-A8B58CEB402B,0,23079006,NULL,TEVA,NULL,1 mg/mL,2 mL,1,Straight to Stock,2 mg,BL-B03,0
A9CD60E1-C409-4D08-AB8F-A8BCB2E675E2,0,108811008,NULL,Actavis,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
5579A157-C1E9-417E-95BE-A9D026644BB9,1,b8945438-3ba2-466e-89a2-9e9194b47adf,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
E3519781-4DB2-4130-B4B1-AA38D55140FE,0,3822002,NULL,Martindale,NULL,50 mg/mL,2 mL,1,Straight to Stock,100 mg,,0
FBA845C5-D8C4-4B36-8973-AA4A74800FB8,0,67735003,NULL,Ebewe,NULL,6 mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock),30 mg,,0
59C1E024-F1B3-46EB-925F-AAD2A24702C2,0,108759002,NULL,Ebewe,NULL,10 mg/mL,60 mL,0,Quarantine - Check codes (Straight to Stock),600 mg,,0
3B3C85A3-9130-4344-ADFA-AB253B1957FA,1,e49cc292-0c4f-468b-865c-75d754498afe,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
BC00AA3F-4AEC-4EF6-BA3F-AB8774BEAD5F,0,349848009,NULL,Actavis,NULL,2 mg/mL,25 mL,0,Quarantine - Check codes (Straight to Stock),50 mg,,0
54693242-32BE-46AF-9068-AB98855BF2FB,0,349848009,NULL,Mylan,NULL,2 mg/mL,100 mL,1,Straight to Stock,200 mg,,0
9D76BABD-7280-482B-B4E0-ABB7A38C838D,2,NULL,Warm red patterned border with 1 black line  (BAG) 100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
34A54963-A938-4DE0-AA09-AC5CF2BFF49A,0,6247001,NULL,Torbay & South Devon NHS Foundation Trust,NULL,15mg/mL,1 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),15mg,,0
81520F84-E755-4926-B4C3-AC6143B01C9E,1,ca35bc67-f0ff-482c-b240-78c1e52397cb,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
7BED1DB6-A0E5-4604-B11C-ACD1C3E2B90B,1,950bd54e-00ee-49eb-be75-4713dc895666,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
1BD69A4F-6E6F-4634-A83D-AD07DC0E91D3,0,70702006,NULL,Demo S.A (Kent Pharmaceuticals),NULL,N/A,N/A,1,Quarantine - Report to QA/QC,2000 mg,,0
A233FA54-C657-410B-AF01-AD0F1698C36B,0,35282003,NULL,Bristol-Myers Squibb Pharmaceuticals limited,NULL,10 mg/mL,24 mL,1,Quarantine - Check codes (Straight to Stock),240 mg,,0
0D1447BF-80EC-4632-8C0D-AD39883F64FD,1,3cb9a154-4d77-4006-ae4d-b9fca0302800,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
399786BA-82EF-498D-BF3A-AD51FC74A5EC,0,67735003,NULL,Ebewe,NULL,6 mg/mL,50 mL,0,Quarantine - Check codes (Straight to Stock),300 mg,,0
41860C21-21D2-4BE5-87B3-AD5B31C57CC0,1,bf50d628-7d4f-4c8f-a3ce-6bbb535fd3c6,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-C03,0
953237A5-A230-47C6-A05C-ADBB2C7D6A60,1,6212ff83-681f-4b8a-8b8c-3a5306b13d79,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
70A0BF67-28F4-4A8F-84CE-ADE6B5057CD7,2,NULL,Non-sterile Denatured Ethanol 70% v/v 1L trigger spray,ADDEDPHARMA,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
301E6D6F-450E-4491-8682-ADF5836592FF,2,NULL,NutriFlex Lipid Peri 1250ml,B BRAUN,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
760E6B2A-8CCD-4574-8A77-AE44F5BDBAF3,0,73074003,NULL,Teva,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1 mIU,,0
8B9FBFEE-7487-4F70-8B36-AE60C6EBB0CB,0,32888011000001105,NULL,Genzyme,NULL,30 mg/mL,1 mL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),30 mg,,0
F335EF94-1006-48AC-8F05-AE9EC8FE03DE,1,8d4ed562-767e-49f2-99da-a47884bcab72,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
7FB18ABA-2166-458F-819E-AED61322F76A,0,68444001,NULL,Medac,NULL,2 mg/mL,25 mL,1,Straight to Stock,50 mg,,0
8F877A64-20A6-4A1A-845F-AF0AE89C63F1,0,57066004,NULL,Accord,NULL,1 mg/mL,25 mL,1,Quarantine - Check codes (Straight to Stock),25 mg,,0
307E55E0-8CEE-426B-9E94-AF67FE75A415,1,83b8e87e-70d0-47f6-8ff7-45a05c6e68f5,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
A0BB8ED1-9CEF-4541-A58B-AFC4188C4F0D,0,108779005,NULL,Medac,NULL,1 mg/mL,1 mL,0,Quarantine - Check codes (Straight to Stock),1 mg,,0
588869AF-4104-446F-A9B3-AFF8AAAE122F,2,NULL,Orange block with 1 black line label,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
51F3224C-D23E-4B86-A3F2-B05C738E2359,1,3955820a-24d8-4951-b612-8ce12cff58c8,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
868DC19A-AC26-4350-A62B-B09EBA1BE2F6,2,NULL,UB20 Super Concentrate Sanitiser,Clover Chemicals LTD,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
E46B69B3-37BB-455B-B91B-B0B5A4FEBD7E,1,3c45998a-5953-41ed-813d-9f06b0c81d42,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
31EE508A-E2A8-4081-9DA4-B0E88BE9C3E8,0,108783005,NULL,Pfizer,NULL,20 mg/mL,5 mL,1,Straight to Stock,100 mg,AK-A03,0
539DBF53-24AB-45DD-BB85-B1B991000F76,0,56928005,NULL,Medac,NULL,20 mg/mL,5 mL,1,Straight to Stock,100 mg,AH-B05,0
5700E43B-308D-4660-BFDD-B2041CF576E4,0,67735003,NULL,Fresenius Kabi,NULL,6 mg/mL,5 mL,1,Straight to Stock,30 mg,AH-B01,0
F7B386E6-5175-4080-B377-B2686E2B49D3,2,NULL,Yellow block with black line (std) label 100mmx38mm,Label Needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
DAB1440F-06ED-456C-9EB6-B28921DFB57D,2,NULL,Sterile Water for Irrigation 1L,Baxter,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
9EEFE85B-70E5-4ED6-A13B-B2F01FE953B9,1,2775ad2a-b6eb-409e-944a-ba3519355017,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
5FF09A0E-E765-4BC9-9A90-B34A5D1BABE1,0,89265009,NULL,Hospira,NULL,100 mg/mL,20 mL,0,Quarantine - Check codes (Straight to Stock),2000 mg,,0
ABEE97FC-C6AE-4A94-94E6-B358B15C0D3B,0,330733008,NULL,Fresenius Kabi,NULL,1 mL/mL,100 mL,0,Quarantine - Check codes (Straight to Stock),100 mL,,0
5E7EE9F9-B24D-46A3-8CC2-B35ECC194F5C,1,5acf3bd7-667d-46ef-9dad-e97dd2449a15,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-B06,0
A212071F-65A0-466A-9784-B38AB61D0555,2,NULL,Bio-Dox Bactericidal Hand Soap,Clover Chemicals LTD,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
